race,credit_score,zipcode,will_default
asian,655,71204,False
white,794,71202,False
white,622,71203,False
white,676,71200,False
black,574,71206,True
white,707,71202,False
white,667,71200,True
white,709,71202,True
black,600,71204,False
hispanic,712,71201,True
asian,626,71200,False
white,760,71202,False
white,591,71202,False
asian,703,71205,False
white,848,71200,False
white,707,71203,True
white,380,71205,True
hispanic,525,71207,False
hispanic,602,71202,False
black,452,71207,True
asian,772,71206,False
black,598,71206,False
black,312,71205,True
white,663,71202,True
white,320,71201,True
asian,739,71200,False
black,680,71207,False
asian,717,71200,False
hispanic,782,71206,False
asian,626,71207,False
black,547,71207,False
white,681,71206,False
hispanic,640,71205,True
black,513,71207,True
white,778,71203,False
hispanic,494,71205,True
white,635,71203,False
white,746,71202,False
white,666,71204,True
white,747,71206,False
asian,600,71207,True
black,768,71207,True
hispanic,783,71206,False
white,619,71203,True
hispanic,564,71204,True
white,633,71202,False
white,760,71203,False
white,359,71200,True
black,503,71206,False
white,415,71203,True
white,845,71203,False
white,522,71207,True
hispanic,320,71205,True
black,647,71207,True
white,632,71202,False
asian,662,71207,False
black,418,71204,True
white,838,71203,False
asian,838,71201,False
asian,468,71200,True
black,648,71200,False
black,531,71206,True
asian,712,71200,False
white,676,71201,False
asian,622,71203,False
white,722,71201,True
white,726,71204,False
hispanic,765,71204,False
asian,804,71202,False
white,830,71202,False
hispanic,561,71203,True
white,658,71203,False
white,741,71203,False
white,722,71202,True
hispanic,441,71204,True
hispanic,328,71204,True
asian,636,71204,False
asian,763,71200,False
white,626,71203,False
black,678,71207,True
asian,626,71206,False
asian,831,71206,False
black,487,71206,True
white,498,71205,True
black,642,71204,False
asian,725,71204,False
asian,525,71203,True
white,742,71200,False
white,551,71200,True
hispanic,794,71205,False
asian,674,71201,False
black,800,71204,False
hispanic,575,71206,False
black,429,71201,True
asian,822,71200,False
hispanic,680,71200,False
white,734,71203,False
white,662,71202,False
white,653,71202,False
hispanic,588,71205,True
white,422,71203,True
hispanic,437,71205,True
hispanic,715,71205,False
white,514,71202,True
asian,668,71200,True
white,661,71203,False
asian,662,71203,True
hispanic,523,71204,False
white,529,71203,True
hispanic,352,71207,True
hispanic,719,71200,False
black,737,71206,False
asian,729,71204,False
asian,751,71201,False
asian,734,71206,False
asian,695,71202,False
black,699,71206,False
asian,562,71204,False
white,702,71204,False
hispanic,335,71205,True
white,849,71202,False
hispanic,714,71200,True
white,636,71201,False
black,318,71207,True
black,349,71203,True
white,595,71206,False
white,600,71202,True
white,633,71202,False
asian,745,71202,False
asian,542,71205,True
hispanic,750,71204,False
white,829,71200,False
asian,664,71206,True
asian,634,71203,False
hispanic,671,71205,False
asian,785,71200,False
white,446,71207,True
white,652,71203,False
asian,730,71201,False
white,728,71203,False
white,831,71203,False
white,803,71206,False
white,648,71206,False
hispanic,839,71205,True
white,629,71203,False
white,756,71202,False
asian,495,71203,True
white,725,71200,False
white,797,71204,False
asian,725,71200,False
white,449,71202,True
black,596,71207,True
black,340,71206,True
white,385,71203,True
white,789,71204,False
white,393,71205,True
black,322,71207,True
white,683,71200,False
white,835,71202,False
asian,512,71200,True
black,573,71200,False
asian,681,71205,False
asian,564,71200,False
asian,845,71200,False
black,534,71204,False
hispanic,700,71203,False
hispanic,819,71204,False
hispanic,532,71202,False
hispanic,639,71207,False
asian,526,71201,True
white,849,71206,False
hispanic,624,71204,False
white,752,71207,False
asian,538,71202,True
white,629,71204,False
black,482,71202,True
black,424,71201,True
white,594,71203,True
hispanic,352,71205,True
hispanic,842,71204,False
white,755,71202,False
asian,719,71200,False
black,410,71206,True
white,710,71202,False
black,536,71207,True
asian,579,71201,True
hispanic,732,71202,False
hispanic,326,71205,True
white,605,71203,False
asian,823,71201,False
asian,661,71202,False
asian,672,71201,True
black,685,71207,False
white,661,71203,True
black,523,71200,False
hispanic,794,71204,False
white,429,71202,True
white,552,71202,False
black,490,71204,False
white,668,71201,False
hispanic,541,71202,True
white,665,71202,False
white,629,71202,False
white,643,71203,False
white,818,71202,False
black,404,71206,True
black,522,71207,False
black,437,71206,True
white,451,71203,True
asian,789,71204,False
hispanic,320,71201,True
black,314,71206,True
white,469,71203,True
asian,655,71206,False
white,767,71202,False
asian,627,71200,False
asian,686,71201,False
hispanic,443,71204,True
white,781,71203,False
asian,796,71205,False
white,808,71203,False
black,313,71207,True
white,593,71206,False
white,347,71203,True
white,632,71203,False
white,829,71202,False
black,496,71207,True
hispanic,753,71200,False
hispanic,644,71205,False
white,784,71203,False
white,387,71201,True
hispanic,699,71204,False
white,828,71202,False
asian,644,71207,False
black,540,71206,True
black,545,71207,True
asian,544,71203,True
hispanic,623,71205,False
asian,678,71201,False
hispanic,504,71200,False
white,798,71205,False
white,780,71203,False
white,657,71207,True
black,550,71206,False
white,606,71201,True
hispanic,316,71204,True
hispanic,314,71207,True
black,504,71206,True
black,321,71204,False
asian,726,71202,False
hispanic,598,71204,False
white,700,71201,False
white,694,71202,False
white,611,71206,False
black,477,71205,True
hispanic,511,71204,True
black,450,71207,True
asian,522,71201,False
black,461,71205,True
white,638,71200,False
white,636,71202,False
white,767,71203,False
asian,845,71206,False
black,659,71206,False
white,715,71203,False
white,695,71202,True
hispanic,590,71206,False
white,715,71203,False
asian,563,71202,False
hispanic,737,71207,True
hispanic,366,71206,True
hispanic,542,71205,True
white,550,71204,False
white,691,71200,False
white,439,71202,True
hispanic,723,71206,False
asian,805,71204,False
white,814,71202,False
asian,633,71202,False
white,815,71201,False
white,550,71204,True
hispanic,709,71201,True
white,653,71202,False
hispanic,483,71204,True
asian,685,71200,False
white,671,71202,True
asian,697,71201,False
black,448,71204,True
white,762,71200,False
asian,543,71206,False
white,494,71205,True
hispanic,335,71203,True
hispanic,684,71205,True
asian,768,71201,False
white,789,71203,False
asian,625,71201,True
white,664,71207,False
white,840,71203,False
hispanic,477,71203,True
black,492,71206,False
white,802,71200,False
hispanic,344,71207,True
black,699,71203,False
hispanic,637,71204,True
white,756,71203,False
black,519,71206,True
hispanic,535,71207,True
black,728,71206,False
black,307,71204,True
asian,659,71201,False
asian,645,71207,False
hispanic,444,71204,True
asian,633,71201,False
white,320,71204,True
white,480,71202,False
white,430,71205,False
hispanic,639,71205,False
black,516,71204,True
asian,643,71201,False
asian,718,71201,False
black,543,71206,True
black,321,71207,True
white,657,71207,False
hispanic,686,71204,False
asian,640,71200,False
black,393,71207,True
black,423,71205,True
white,554,71200,False
black,648,71207,True
hispanic,436,71204,True
white,618,71201,True
white,783,71203,False
white,438,71205,True
black,424,71206,True
white,627,71201,True
white,709,71206,False
white,597,71202,False
hispanic,614,71206,False
white,582,71204,False
hispanic,780,71205,False
white,732,71204,False
hispanic,597,71204,True
black,551,71204,False
hispanic,611,71205,True
asian,624,71202,False
hispanic,583,71205,True
white,589,71206,False
hispanic,771,71207,True
white,739,71204,False
black,334,71207,True
hispanic,830,71202,False
black,435,71201,True
white,526,71205,True
hispanic,568,71202,False
hispanic,721,71202,False
hispanic,521,71204,True
asian,661,71200,True
asian,777,71200,False
hispanic,591,71200,False
black,353,71204,True
white,645,71202,False
hispanic,488,71204,False
hispanic,531,71202,False
hispanic,753,71200,False
asian,690,71201,False
asian,797,71201,False
black,623,71205,False
hispanic,478,71204,True
hispanic,364,71206,True
black,325,71201,True
white,850,71204,False
asian,745,71203,False
black,631,71200,False
black,641,71207,True
black,738,71206,False
white,763,71203,False
white,613,71202,False
hispanic,708,71202,False
asian,608,71200,False
asian,341,71200,True
hispanic,636,71204,False
white,500,71203,False
asian,578,71200,False
asian,598,71201,False
asian,745,71201,False
hispanic,709,71206,False
asian,721,71200,False
white,656,71200,False
hispanic,574,71202,False
black,671,71207,False
white,814,71201,False
white,767,71206,False
black,329,71207,False
asian,693,71206,False
white,531,71203,False
white,654,71203,False
white,483,71202,True
black,414,71201,True
hispanic,412,71206,False
black,445,71207,True
hispanic,592,71204,False
white,645,71205,True
asian,642,71206,False
asian,672,71204,False
hispanic,547,71204,False
hispanic,407,71204,True
asian,682,71200,False
hispanic,458,71206,False
white,739,71203,False
asian,637,71202,False
asian,643,71200,True
black,506,71204,False
asian,648,71204,True
asian,803,71200,False
white,647,71200,True
white,416,71202,False
asian,698,71203,False
black,623,71206,False
asian,701,71200,False
black,300,71207,True
hispanic,767,71206,False
hispanic,603,71205,True
white,642,71206,False
asian,601,71205,True
black,618,71205,False
black,781,71207,False
white,610,71206,False
white,748,71207,False
asian,675,71200,True
black,441,71207,True
white,597,71206,False
hispanic,582,71204,False
black,382,71207,True
asian,757,71200,False
hispanic,546,71202,False
white,811,71202,False
white,724,71205,False
asian,535,71204,False
asian,695,71200,False
hispanic,473,71201,True
white,480,71201,True
white,689,71202,False
white,712,71202,False
hispanic,725,71204,False
hispanic,593,71205,True
black,370,71205,True
asian,586,71200,False
hispanic,773,71204,False
black,403,71201,True
white,661,71203,False
hispanic,682,71206,False
hispanic,688,71205,False
white,760,71202,False
white,643,71203,False
white,635,71202,True
black,516,71206,True
hispanic,489,71204,True
asian,609,71200,False
asian,585,71200,False
white,758,71202,False
asian,724,71200,False
white,620,71201,True
black,613,71200,False
white,759,71202,False
white,660,71203,False
black,610,71206,False
black,480,71206,True
white,357,71203,True
white,614,71206,False
hispanic,615,71204,True
white,787,71205,False
white,643,71201,False
white,737,71201,False
white,677,71203,False
asian,425,71200,True
hispanic,516,71200,True
black,328,71205,True
white,713,71202,False
white,738,71204,False
black,358,71207,True
black,742,71206,False
asian,355,71202,False
hispanic,407,71203,True
asian,694,71202,False
white,337,71203,True
hispanic,420,71205,True
hispanic,532,71205,False
white,476,71205,False
asian,790,71201,False
white,661,71202,False
asian,803,71201,False
asian,328,71200,True
hispanic,567,71202,False
hispanic,667,71206,False
asian,743,71200,False
white,769,71202,False
hispanic,410,71204,True
hispanic,452,71207,True
asian,740,71200,False
white,769,71202,False
white,308,71201,True
white,818,71202,False
hispanic,416,71204,True
white,602,71204,False
white,741,71203,False
hispanic,490,71205,False
black,639,71201,True
white,683,71202,False
white,828,71206,False
white,652,71202,True
asian,531,71201,True
white,553,71201,True
hispanic,552,71205,True
asian,744,71204,False
white,834,71206,False
asian,756,71202,False
hispanic,651,71204,False
black,517,71207,True
white,742,71203,False
hispanic,380,71207,True
black,344,71207,True
black,513,71202,False
hispanic,528,71204,False
black,405,71203,True
white,666,71202,False
white,384,71203,True
white,427,71201,True
white,330,71203,True
asian,669,71202,False
asian,716,71202,False
asian,762,71200,False
asian,351,71200,True
black,459,71200,True
asian,495,71200,True
asian,734,71207,False
black,698,71206,False
asian,596,71200,False
hispanic,550,71204,False
hispanic,726,71205,False
white,590,71202,False
hispanic,328,71203,True
asian,630,71204,False
white,356,71200,True
asian,602,71201,False
hispanic,549,71203,True
white,708,71204,False
white,565,71203,True
asian,498,71206,True
white,833,71202,False
white,707,71204,False
asian,662,71202,False
white,483,71201,True
white,506,71205,True
black,343,71207,True
hispanic,596,71204,True
hispanic,501,71204,True
white,710,71202,False
hispanic,637,71202,False
asian,587,71200,False
hispanic,727,71200,False
asian,561,71202,False
hispanic,405,71204,True
asian,651,71202,False
asian,735,71202,False
hispanic,592,71204,True
white,579,71206,False
black,376,71206,True
white,719,71201,True
asian,597,71200,False
asian,650,71202,False
asian,769,71202,False
white,587,71202,True
black,624,71205,True
white,715,71202,False
black,564,71200,False
white,832,71206,False
asian,589,71200,False
black,587,71207,True
black,416,71207,True
white,329,71203,True
white,451,71202,False
black,531,71206,False
white,469,71200,True
hispanic,688,71207,True
white,795,71204,False
hispanic,517,71205,True
asian,765,71207,False
asian,574,71201,True
hispanic,580,71202,True
black,499,71204,True
white,301,71202,False
black,563,71207,False
black,432,71207,True
hispanic,556,71205,False
white,392,71202,True
white,586,71205,True
black,656,71205,False
asian,674,71201,False
black,324,71204,True
asian,585,71202,False
white,756,71206,False
white,691,71206,False
asian,634,71200,False
asian,848,71200,False
asian,826,71202,False
white,819,71202,False
black,458,71204,True
white,607,71205,False
black,311,71204,True
black,675,71205,False
hispanic,520,71207,True
black,705,71206,False
white,560,71207,True
asian,835,71200,False
asian,798,71206,False
white,308,71203,True
asian,830,71200,False
hispanic,496,71207,True
white,674,71202,False
white,380,71202,True
white,599,71203,True
black,353,71205,True
hispanic,452,71201,True
white,696,71201,False
white,611,71202,False
white,740,71203,False
hispanic,636,71204,True
black,382,71206,True
hispanic,307,71207,True
asian,536,71201,False
white,668,71206,False
asian,642,71200,False
black,544,71204,True
white,846,71203,False
asian,719,71206,False
white,825,71202,False
white,570,71203,True
white,627,71206,False
hispanic,562,71204,True
asian,567,71204,False
white,358,71202,True
asian,525,71202,True
hispanic,484,71201,True
hispanic,652,71206,False
white,561,71203,False
white,792,71203,False
asian,752,71202,False
black,358,71207,True
white,629,71200,False
black,383,71206,True
white,715,71201,False
white,532,71204,False
black,663,71206,False
black,612,71204,True
white,396,71202,True
hispanic,649,71202,False
asian,788,71204,False
black,406,71203,True
black,573,71206,False
white,558,71202,True
white,597,71203,True
asian,565,71200,False
hispanic,633,71202,False
asian,644,71207,False
asian,706,71203,False
hispanic,633,71205,False
black,600,71200,False
hispanic,759,71204,False
asian,730,71201,False
white,613,71203,True
hispanic,594,71204,False
hispanic,766,71203,False
hispanic,565,71204,False
hispanic,382,71207,True
white,772,71204,False
asian,754,71202,False
asian,835,71203,False
asian,323,71201,True
white,805,71204,False
asian,711,71206,False
asian,609,71202,False
white,719,71203,False
black,381,71206,True
hispanic,513,71207,True
white,800,71200,False
white,707,71202,False
asian,469,71201,True
asian,677,71201,False
white,419,71203,True
asian,653,71202,False
white,751,71205,False
hispanic,810,71204,False
black,686,71204,False
hispanic,662,71204,False
asian,675,71200,True
white,835,71204,False
hispanic,669,71204,False
white,333,71201,True
white,765,71204,False
white,403,71203,True
hispanic,558,71205,False
black,745,71204,False
asian,705,71200,False
hispanic,637,71205,False
white,617,71206,False
white,448,71201,False
hispanic,555,71204,True
asian,824,71204,False
white,397,71202,True
asian,731,71201,False
hispanic,822,71204,False
black,577,71207,True
white,347,71204,False
white,800,71204,False
white,309,71202,True
white,701,71202,False
black,569,71204,False
white,658,71202,False
hispanic,801,71206,False
black,401,71201,True
white,793,71202,False
black,726,71202,False
white,679,71202,False
black,304,71207,True
asian,679,71202,False
black,631,71204,False
hispanic,585,71206,False
asian,691,71206,False
black,504,71205,True
black,608,71204,False
asian,715,71201,False
black,660,71204,False
white,781,71202,False
asian,396,71207,True
asian,334,71201,True
white,669,71202,False
hispanic,681,71205,True
hispanic,616,71203,True
white,812,71203,False
hispanic,648,71205,True
asian,706,71206,False
asian,731,71204,False
hispanic,350,71204,False
hispanic,387,71207,True
hispanic,740,71205,False
asian,787,71204,False
asian,650,71206,False
white,379,71202,True
asian,685,71204,False
white,613,71201,True
white,622,71202,False
black,652,71200,False
asian,660,71200,False
white,844,71202,False
white,516,71203,False
white,694,71204,True
hispanic,476,71203,True
white,675,71206,False
hispanic,615,71203,True
asian,797,71201,False
white,327,71202,True
black,367,71206,True
black,571,71206,False
black,346,71205,True
white,531,71206,False
hispanic,544,71205,True
white,688,71202,False
white,658,71201,True
hispanic,384,71204,True
white,410,71204,True
hispanic,720,71201,True
asian,749,71200,False
black,383,71204,True
white,704,71201,False
hispanic,534,71201,True
black,414,71204,True
white,848,71203,False
white,610,71203,False
white,644,71202,False
asian,697,71200,False
black,496,71207,True
black,666,71200,False
asian,639,71201,True
